time="2024-07-25 16:27:00" level=info msg="start server...\r\ngo：http://0.0.0.0:8081"
time="2024-07-25 16:27:17" level=info msg="| 200 |     3.25975ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-07-25 17:08:35" level=info msg="| 200 |    1.081875ms |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:08:35" level=info msg="| 200 |    5.590792ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:08:36" level=info msg="| 200 |    5.293334ms |       127.0.0.1 | GET | /setting |"
time="2024-07-25 17:08:36" level=info msg="| 200 |  287.482459ms |       127.0.0.1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTg5ODQ5Nywia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.1e2VBB8jPaElh0qxbnpNo5N7p8cBOvyAe0fh2FEzpCU |"
time="2024-07-25 17:08:36" level=info msg="| 200 |    4.068834ms |       127.0.0.1 | GET | /setting_statistics |"
time="2024-07-25 17:08:36" level=info msg="| 200 |    1.730375ms |       127.0.0.1 | GET | /statistics |"
time="2024-07-25 17:08:36" level=info msg="| 200 |    3.068584ms |       127.0.0.1 | GET | /pannel |"
time="2024-07-25 17:08:36" level=info msg="| 200 |    1.890917ms |       127.0.0.1 | GET | /kefu/chartStatistics |"
time="2024-07-25 17:08:42" level=info msg="| 200 |    6.124041ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:08:42" level=info msg="| 200 |    2.484708ms |       127.0.0.1 | GET | /kefuinfo |"
time="2024-07-25 17:08:42" level=info msg="| 200 |    1.901583ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:08:42" level=info msg="| 200 |     880.583µs |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:08:42" level=info msg="| 200 |    2.010833ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:08:43" level=info msg="| 200 |    4.642375ms |       127.0.0.1 | GET | /setting |"
time="2024-07-25 17:08:43" level=info msg="| 200 |    699.1045ms |       127.0.0.1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTg5ODQ5Nywia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.1e2VBB8jPaElh0qxbnpNo5N7p8cBOvyAe0fh2FEzpCU |"
time="2024-07-25 17:08:43" level=info msg="| 200 |    2.389792ms |       127.0.0.1 | GET | /setting_statistics |"
time="2024-07-25 17:08:43" level=info msg="| 200 |    1.602791ms |       127.0.0.1 | GET | /statistics |"
time="2024-07-25 17:08:44" level=info msg="| 200 |    4.616917ms |       127.0.0.1 | GET | /pannel |"
time="2024-07-25 17:08:44" level=info msg="| 200 |    1.544333ms |       127.0.0.1 | GET | /kefu/chartStatistics |"
time="2024-07-25 17:08:44" level=info msg="| 200 |    3.972375ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:08:45" level=info msg="| 200 |    2.639666ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:08:45" level=info msg="| 200 |    3.711709ms |       127.0.0.1 | GET | /kefuinfo |"
time="2024-07-25 17:08:45" level=info msg="| 200 |    2.449333ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:08:45" level=info msg="| 200 |    2.810583ms |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:08:45" level=info msg="| 200 |    4.755916ms |       127.0.0.1 | GET | /setting |"
time="2024-07-25 17:08:45" level=info msg="| 200 |  707.168333ms |       127.0.0.1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTg5ODQ5Nywia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.1e2VBB8jPaElh0qxbnpNo5N7p8cBOvyAe0fh2FEzpCU |"
time="2024-07-25 17:08:45" level=info msg="| 200 |    2.422667ms |       127.0.0.1 | GET | /setting_statistics |"
time="2024-07-25 17:08:45" level=info msg="| 200 |    1.895125ms |       127.0.0.1 | GET | /statistics |"
time="2024-07-25 17:08:58" level=info msg="send_kefu_message websocket: close sent {\"type\":\"message\",\"data\":{\"name\":\"本機地址本機地址網友\",\"avator\":\"/static/images/2.png\",\"id\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2024-07-25 17:08:58\",\"to_id\":\"kefu2\",\"content\":\"我想知道夏日樂學\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"no\"}}"
time="2024-07-25 17:08:58" level=info msg="| 200 |   11.707708ms |       127.0.0.1 | POST | /2/message |"
time="2024-07-25 17:09:01" level=info msg="| 200 |    4.037916ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:09:02" level=info msg="| 200 |    3.262834ms |       127.0.0.1 | GET | /kefuinfo |"
time="2024-07-25 17:09:02" level=info msg="| 200 |    2.923666ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:09:02" level=info msg="| 200 |       1.879ms |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:09:02" level=info msg="| 200 |    2.964917ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:09:02" level=info msg="| 200 |       2.646ms |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:02" level=info msg="| 200 |    4.694958ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:08" level=info msg="| 200 |    8.030792ms |       127.0.0.1 | DELETE | /reply_content?id=3 |"
time="2024-07-25 17:09:08" level=info msg="| 200 |    2.054042ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:09:13" level=info msg="send_kefu_message <nil> {\"type\":\"message\",\"data\":{\"name\":\"智能客服系统\",\"avator\":\"/static/images/4.jpg\",\"id\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2024-07-25 17:09:13\",\"to_id\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"content\":\"這是夏日樂學資訊\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"yes\"}}"
time="2024-07-25 17:09:13" level=info msg="| 200 |   11.280125ms |       127.0.0.1 | POST | /2/message |"
time="2024-07-25 17:09:20" level=info msg="| 200 |   18.657333ms |       127.0.0.1 | DELETE | /reply?id=1 |"
time="2024-07-25 17:09:20" level=info msg="| 200 |     2.37375ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:09:22" level=info msg="| 200 |      7.2455ms |       127.0.0.1 | POST | /reply |"
time="2024-07-25 17:09:22" level=info msg="| 200 |     4.16525ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:09:28" level=info msg="| 200 |    8.542458ms |       127.0.0.1 | POST | /ipblack |"
time="2024-07-25 17:09:35" level=info msg="| 200 |     2.17975ms |       127.0.0.1 | GET | /main |"
time="2024-07-25 17:09:35" level=info msg="| 200 | 33.418827625s |       127.0.0.1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTg5ODQ5Nywia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.1e2VBB8jPaElh0qxbnpNo5N7p8cBOvyAe0fh2FEzpCU |"
time="2024-07-25 17:09:35" level=info msg="| 200 |      1.6985ms |       127.0.0.1 | POST | /check_auth |"
time="2024-07-25 17:09:35" level=info msg="| 200 |    2.078667ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:09:35" level=info msg="| 200 |    2.736834ms |       127.0.0.1 | GET | /kefuinfo |"
time="2024-07-25 17:09:35" level=info msg="| 200 |    1.049375ms |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:09:35" level=info msg="| 200 |    4.205542ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:09:35" level=info msg="| 200 |    4.477417ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:09:37" level=info msg="| 200 |     9.07425ms |       127.0.0.1 | DELETE | /ipblack?ip=127.0.0.1 |"
time="2024-07-25 17:09:37" level=info msg="| 200 |      2.7305ms |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:09:43" level=info msg="| 200 |      3.3815ms |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:43" level=info msg="| 200 |    7.504167ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:45" level=info msg="| 200 |    2.489875ms |       127.0.0.1 | GET | /visitors?page=1 |"
time="2024-07-25 17:09:46" level=info msg="| 200 |    2.766792ms |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:46" level=info msg="| 200 |    5.655834ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:46" level=info msg="| 200 |    2.036458ms |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:46" level=info msg="| 200 |    2.756333ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:47" level=info msg="| 200 |      2.9585ms |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:47" level=info msg="| 200 |    4.966834ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:09:51" level=info msg="send_kefu_message <nil> {\"type\":\"message\",\"data\":{\"name\":\"智能客服系统\",\"avator\":\"/static/images/4.jpg\",\"id\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"visitor_id\":\"\",\"group\":\"\",\"time\":\"2024-07-25 17:09:51\",\"to_id\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"content\":\"face[抱抱]\",\"city\":\"\",\"client_ip\":\"\",\"refer\":\"\",\"is_kefu\":\"yes\"}}"
time="2024-07-25 17:09:51" level=info msg="| 200 |    8.160084ms |       127.0.0.1 | POST | /2/message |"
time="2024-07-25 17:10:27" level=info msg="| 200 |    3.683042ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-07-25 17:10:27" level=info msg="| 200 |      9.1715ms |       127.0.0.1 | POST | /visitor_login |"
time="2024-07-25 17:10:27" level=info msg="send_kefu_message <nil> {\"type\":\"notice\",\"data\":{\"avator\":\"/static/images/2.png\",\"content\":\"本機地址本機地址網友来了\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:10:27" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"face[抱抱]\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:10:27" level=info msg="| 200 |     972.583µs |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:10:27" level=info msg="| 200 |    2.884917ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:10:27" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"face[抱抱]\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:10:27" level=info msg="| 200 |    1.930083ms |       127.0.0.1 | GET | /notice?kefu_id=kefu2 |"
time="2024-07-25 17:10:27" level=info msg="| 200 |    1.720416ms |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:10:27" level=info msg="| 200 | 2m52.1043415s |       127.0.0.1 | GET | /ws_visitor?visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:10:35" level=info msg="| 200 |        2.31ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-07-25 17:10:35" level=info msg="| 200 |    9.755792ms |       127.0.0.1 | POST | /visitor_login |"
time="2024-07-25 17:10:35" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"face[抱抱]\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:10:35" level=info msg="| 200 |     829.917µs |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:10:35" level=info msg="| 200 |    2.896667ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:10:35" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"face[抱抱]\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:10:35" level=info msg="| 200 |     982.459µs |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:10:35" level=info msg="| 200 |  8.616037833s |       127.0.0.1 | GET | /ws_visitor?visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:10:35" level=info msg="| 200 |    1.628541ms |       127.0.0.1 | GET | /notice?kefu_id=kefu2 |"
time="2024-07-25 17:11:35" level=info msg="| 200 |    5.458833ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:13:25" level=info msg="| 200 |    3.247584ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-07-25 17:13:25" level=info msg="send_kefu_message <nil> {\"type\":\"userOffline\",\"data\":{\"name\":\"本機地址本機地址網友\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\"}}"
time="2024-07-25 17:13:25" level=info msg="| 200 | 2m49.581551459s |       127.0.0.1 | GET | /ws_visitor?visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:13:35" level=info msg="| 200 |     147.417µs |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:13:45" level=info msg="| 200 |    1.950916ms |       127.0.0.1 | GET | /main |"
time="2024-07-25 17:13:45" level=info msg="| 200 | 4m10.05508325s |       127.0.0.1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTg5ODQ5Nywia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.1e2VBB8jPaElh0qxbnpNo5N7p8cBOvyAe0fh2FEzpCU |"
time="2024-07-25 17:18:57" level=info msg="| 200 |      2.5655ms |       127.0.0.1 | GET | /main |"
time="2024-07-25 17:18:57" level=info msg="| 200 |    1.938333ms |       127.0.0.1 | POST | /check_auth |"
time="2024-07-25 17:18:57" level=info msg="| 200 |    3.655708ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:19:03" level=info msg="| 200 |    3.099334ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-07-25 17:20:10" level=info msg="| 200 |    2.218833ms |       127.0.0.1 | GET | /main |"
time="2024-07-25 17:20:10" level=info msg="| 200 |      1.1625ms |       127.0.0.1 | POST | /check_auth |"
time="2024-07-25 17:20:10" level=info msg="| 200 |    3.107042ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:20:10" level=info msg="| 200 |       65.75µs |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:20:10" level=info msg="| 200 |    3.246042ms |       127.0.0.1 | GET | /kefuinfo |"
time="2024-07-25 17:20:10" level=info msg="| 200 |    2.317916ms |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:20:10" level=info msg="| 200 |      3.9275ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:20:13" level=info msg="| 200 |     2.02225ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-07-25 17:21:07" level=info msg="| 200 |   10.039542ms |       127.0.0.1 | POST | /visitor_login |"
time="2024-07-25 17:21:07" level=info msg="send_kefu_message <nil> {\"type\":\"notice\",\"data\":{\"avator\":\"/static/images/2.png\",\"content\":\"本機地址本機地址網友来了\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:21:07" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"face[抱抱]\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:21:07" level=info msg="| 200 |     3.46675ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:07" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"face[抱抱]\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:21:07" level=info msg="| 200 |    5.014292ms |       127.0.0.1 | GET | /notice?kefu_id=kefu2 |"
time="2024-07-25 17:21:13" level=info msg="| 200 |    4.902584ms |       127.0.0.1 | GET | /main |"
time="2024-07-25 17:21:13" level=info msg="| 200 | 1m5.240338625s |       127.0.0.1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTg5ODQ5Nywia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.1e2VBB8jPaElh0qxbnpNo5N7p8cBOvyAe0fh2FEzpCU |"
time="2024-07-25 17:21:14" level=info msg="| 200 |    2.166083ms |       127.0.0.1 | POST | /check_auth |"
time="2024-07-25 17:21:14" level=info msg="| 200 |   23.518709ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:21:14" level=info msg="| 200 |    4.202375ms |       127.0.0.1 | GET | /kefuinfo |"
time="2024-07-25 17:21:14" level=info msg="| 200 |    1.912333ms |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:21:14" level=info msg="| 200 |    7.930708ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:21:14" level=info msg="| 200 |    6.976333ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:21:15" level=info msg="| 200 |    2.890417ms |       127.0.0.1 | GET | /pannel |"
time="2024-07-25 17:21:15" level=info msg="| 200 |  1.082214542s |       127.0.0.1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTg5ODQ5Nywia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.1e2VBB8jPaElh0qxbnpNo5N7p8cBOvyAe0fh2FEzpCU |"
time="2024-07-25 17:21:15" level=info msg="| 200 |       1.716ms |       127.0.0.1 | GET | /kefu/chartStatistics |"
time="2024-07-25 17:21:15" level=info msg="| 200 |    2.834583ms |       127.0.0.1 | GET | /setting |"
time="2024-07-25 17:21:16" level=info msg="| 200 |    2.456708ms |       127.0.0.1 | GET | /setting_statistics |"
time="2024-07-25 17:21:16" level=info msg="| 200 |    1.555791ms |       127.0.0.1 | GET | /statistics |"
time="2024-07-25 17:21:16" level=info msg="| 200 |    5.184334ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:21:16" level=info msg="| 200 |       2.683ms |       127.0.0.1 | GET | /kefuinfo |"
time="2024-07-25 17:21:16" level=info msg="| 200 |    2.387333ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:21:16" level=info msg="| 200 |    2.535708ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:21:16" level=info msg="| 200 |    1.307791ms |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:21:17" level=info msg="| 200 |    4.300042ms |       127.0.0.1 | GET | /pannel |"
time="2024-07-25 17:21:17" level=info msg="| 200 |  928.452709ms |       127.0.0.1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTg5ODQ5Nywia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.1e2VBB8jPaElh0qxbnpNo5N7p8cBOvyAe0fh2FEzpCU |"
time="2024-07-25 17:21:17" level=info msg="| 200 |    1.652667ms |       127.0.0.1 | GET | /kefu/chartStatistics |"
time="2024-07-25 17:21:18" level=info msg="| 200 |    4.780834ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:21:18" level=info msg="| 200 |    2.778292ms |       127.0.0.1 | GET | /kefuinfo |"
time="2024-07-25 17:21:18" level=info msg="| 200 |       2.342ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:21:18" level=info msg="| 200 |     771.333µs |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:21:18" level=info msg="| 200 |    1.591458ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:21:18" level=info msg="| 200 |      3.5235ms |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:18" level=info msg="| 200 |    5.121209ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:41" level=info msg="| 200 |    2.616167ms |       127.0.0.1 | GET | /main |"
time="2024-07-25 17:21:41" level=info msg="| 200 | 23.579372917s |       127.0.0.1 | GET | /ws_kefu?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjcmVhdGVfdGltZSI6MTcyMTg5ODQ5Nywia2VmdV9pZCI6MSwibmFtZSI6ImtlZnUyIiwicm9sZV9pZCI6MSwidHlwZSI6ImtlZnUifQ.1e2VBB8jPaElh0qxbnpNo5N7p8cBOvyAe0fh2FEzpCU |"
time="2024-07-25 17:21:41" level=info msg="| 200 |     2.95125ms |       127.0.0.1 | POST | /check_auth |"
time="2024-07-25 17:21:41" level=info msg="| 200 |   17.584541ms |       127.0.0.1 | GET | /chat_main |"
time="2024-07-25 17:21:41" level=info msg="| 200 |    5.646209ms |       127.0.0.1 | GET | /kefuinfo |"
time="2024-07-25 17:21:41" level=info msg="| 200 |    6.872541ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:21:41" level=info msg="| 200 |    6.974417ms |       127.0.0.1 | GET | /replys |"
time="2024-07-25 17:21:41" level=info msg="| 200 |    7.504542ms |       127.0.0.1 | GET | /ipblacks |"
time="2024-07-25 17:21:43" level=info msg="| 200 |    2.738209ms |       127.0.0.1 | GET | /visitors?page=1 |"
time="2024-07-25 17:21:44" level=info msg="| 200 |   10.472875ms |       127.0.0.1 | GET | /visitors_kefu_online |"
time="2024-07-25 17:21:44" level=info msg="| 200 |     2.82925ms |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:44" level=info msg="| 200 |    7.232333ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=15&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:46" level=info msg="| 200 |    1.735917ms |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-07-25 17:21:46" level=info msg="send_kefu_message <nil> {\"type\":\"userOffline\",\"data\":{\"name\":\"本機地址本機地址網友\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\"}}"
time="2024-07-25 17:21:46" level=info msg="| 200 | 39.294318125s |       127.0.0.1 | GET | /ws_visitor?visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:46" level=info msg="| 200 |   10.067791ms |       127.0.0.1 | POST | /visitor_login |"
time="2024-07-25 17:21:46" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"face[抱抱]\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:21:46" level=info msg="| 200 |      982.75µs |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:47" level=info msg="| 200 |       3.583ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:47" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"face[抱抱]\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:21:47" level=info msg="| 200 |    1.555334ms |       127.0.0.1 | GET | /visitor?visitorId=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:47" level=info msg="| 200 |    1.368458ms |       127.0.0.1 | GET | /notice?kefu_id=kefu2 |"
time="2024-07-25 17:21:50" level=info msg="| 200 |     932.334µs |       127.0.0.1 | GET | /chatIndex?kefu_id=kefu2 |"
time="2024-07-25 17:21:50" level=info msg="send_kefu_message <nil> {\"type\":\"userOffline\",\"data\":{\"name\":\"本機地址本機地址網友\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\"}}"
time="2024-07-25 17:21:50" level=info msg="| 200 |  3.250166333s |       127.0.0.1 | GET | /ws_visitor?visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
time="2024-07-25 17:21:50" level=info msg="| 200 |     7.87575ms |       127.0.0.1 | POST | /visitor_login |"
time="2024-07-25 17:21:50" level=info msg="send_kefu_message <nil> {\"type\":\"userOnline\",\"data\":{\"avator\":\"/static/images/2.png\",\"last_message\":\"face[抱抱]\",\"uid\":\"3a28bab0-b836-490d-a898-3525ed045007\",\"username\":\"本機地址本機地址網友\"}}"
time="2024-07-25 17:21:50" level=info msg="| 200 |    1.867041ms |       127.0.0.1 | GET | /2/messagesPages?page=1&pagesize=5&visitor_id=3a28bab0-b836-490d-a898-3525ed045007 |"
